Unnamed: 0,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
4190,58588,Female,disloyal Customer,32,Business travel,Business,334,2,3,3,4,1,3,1,1,4,2,4,4,4,1,23,18.0,neutral or dissatisfied
11019,23859,Female,disloyal Customer,27,Business travel,Eco,552,3,0,3,1,2,3,2,2,1,2,4,5,3,2,0,23.0,neutral or dissatisfied
4286,115029,Male,disloyal Customer,23,Business travel,Eco,447,1,5,1,1,5,1,5,5,5,4,4,3,4,5,0,0.0,neutral or dissatisfied
21256,72483,Male,Loyal Customer,50,Business travel,Business,3592,3,4,3,3,5,5,4,2,2,2,2,3,2,3,39,34.0,satisfied
5299,56681,Male,Loyal Customer,38,Personal Travel,Eco,1068,2,5,1,1,2,1,2,2,5,2,5,3,4,2,1,0.0,neutral or dissatisfied
20408,107040,Female,disloyal Customer,23,Business travel,Business,395,4,5,4,1,1,4,4,1,3,4,5,5,4,1,0,0.0,satisfied
17943,49137,Female,disloyal Customer,24,Business travel,Eco,86,5,4,5,1,4,5,4,4,4,3,2,4,4,4,0,0.0,satisfied
8298,59185,Female,Loyal Customer,47,Business travel,Business,2290,5,5,5,5,5,4,5,4,4,4,4,4,4,3,13,0.0,satisfied
1217,87948,Female,Loyal Customer,7,Personal Travel,Business,545,3,3,3,4,2,3,2,2,1,3,4,2,3,2,0,0.0,neutral or dissatisfied
19021,76395,Female,Loyal Customer,52,Personal Travel,Eco,931,1,5,0,4,3,5,4,1,1,0,3,4,1,4,3,0.0,neutral or dissatisfied
8350,87220,Male,Loyal Customer,50,Personal Travel,Eco,946,3,4,3,3,4,3,2,4,3,5,3,1,3,4,0,0.0,neutral or dissatisfied
4028,114756,Male,disloyal Customer,39,Business travel,Business,342,2,2,2,5,1,2,1,1,3,3,4,4,4,1,0,0.0,neutral or dissatisfied
13381,110647,Male,disloyal Customer,39,Business travel,Business,945,3,3,3,3,1,3,1,1,3,4,5,4,5,1,0,2.0,neutral or dissatisfied
20703,95558,Male,Loyal Customer,21,Personal Travel,Eco Plus,277,1,2,1,3,1,1,1,1,1,2,2,1,3,1,0,0.0,neutral or dissatisfied
6342,5558,Male,Loyal Customer,59,Business travel,Business,588,5,5,5,5,3,5,4,4,4,4,4,3,4,3,33,83.0,satisfied
11662,26538,Male,Loyal Customer,18,Personal Travel,Eco,990,2,5,2,1,1,2,1,1,4,3,4,3,4,1,0,0.0,neutral or dissatisfied
7798,77509,Male,disloyal Customer,28,Business travel,Business,1587,4,5,5,2,4,5,1,4,3,5,4,3,5,4,0,0.0,satisfied
17609,91447,Female,Loyal Customer,46,Business travel,Business,859,4,4,4,4,2,5,4,5,5,5,5,4,5,4,0,0.0,satisfied
5286,72464,Male,Loyal Customer,50,Business travel,Business,2034,4,4,4,4,2,5,4,4,4,4,4,4,4,3,0,0.0,satisfied
21234,4118,Male,disloyal Customer,35,Business travel,Business,431,3,3,3,5,5,3,5,5,4,3,4,3,5,5,0,32.0,neutral or dissatisfied
4524,93107,Male,Loyal Customer,49,Business travel,Business,1655,2,2,1,2,3,5,4,2,2,2,2,3,2,3,1,4.0,satisfied
6718,101882,Female,Loyal Customer,57,Business travel,Business,2039,5,5,5,5,4,5,5,4,4,4,4,4,4,4,20,0.0,satisfied
8571,83421,Female,Loyal Customer,55,Personal Travel,Eco,632,3,3,3,4,1,4,4,4,4,3,4,2,4,3,0,0.0,neutral or dissatisfied
9504,101912,Male,Loyal Customer,21,Personal Travel,Eco,1984,2,2,2,4,3,2,1,3,1,3,3,1,4,3,33,6.0,neutral or dissatisfied
7709,50677,Female,Loyal Customer,44,Personal Travel,Eco,78,3,4,3,3,4,5,5,3,3,3,3,4,3,5,18,11.0,neutral or dissatisfied
1792,128839,Male,Loyal Customer,51,Personal Travel,Eco,2475,2,4,2,3,2,5,3,5,4,4,5,3,5,3,0,0.0,neutral or dissatisfied
3441,23434,Female,disloyal Customer,22,Business travel,Business,516,4,0,4,1,3,4,3,3,4,1,2,1,1,3,21,27.0,satisfied
23480,2596,Female,Loyal Customer,14,Personal Travel,Eco,280,3,5,3,3,3,3,3,3,4,5,5,3,5,3,0,0.0,neutral or dissatisfied
3469,114437,Female,Loyal Customer,40,Business travel,Business,325,0,0,0,4,5,5,4,3,3,3,3,5,3,5,0,0.0,satisfied
17097,78540,Male,Loyal Customer,31,Personal Travel,Eco,526,3,4,3,4,1,3,1,1,4,3,5,3,4,1,0,0.0,neutral or dissatisfied
15749,63710,Male,disloyal Customer,27,Business travel,Business,160,1,2,2,3,1,2,1,1,3,2,5,4,4,1,65,51.0,neutral or dissatisfied
8862,556,Male,Loyal Customer,39,Business travel,Business,2398,5,5,5,5,4,5,5,4,4,4,4,5,4,4,0,4.0,satisfied
12386,35702,Female,Loyal Customer,39,Personal Travel,Eco,2586,4,2,4,3,4,3,3,4,5,3,4,3,2,3,15,0.0,neutral or dissatisfied
13607,67040,Male,disloyal Customer,11,Business travel,Business,1119,3,3,3,4,4,3,3,4,2,3,3,4,4,4,3,23.0,neutral or dissatisfied
16679,80931,Female,Loyal Customer,22,Personal Travel,Eco,341,2,5,2,3,1,2,1,1,4,3,5,4,4,1,0,5.0,neutral or dissatisfied
13121,61146,Female,disloyal Customer,23,Business travel,Business,967,5,5,5,1,2,5,2,2,3,2,5,3,4,2,0,0.0,satisfied
15062,70443,Male,Loyal Customer,35,Business travel,Business,2569,0,4,0,4,5,3,4,5,5,1,1,1,5,2,0,5.0,satisfied
11259,75740,Female,Loyal Customer,54,Business travel,Eco,868,1,3,3,3,1,3,4,1,1,1,1,4,1,4,28,42.0,neutral or dissatisfied
8965,103839,Female,Loyal Customer,25,Business travel,Business,979,4,1,3,1,4,4,4,4,3,4,3,4,3,4,15,8.0,neutral or dissatisfied
1383,37302,Female,Loyal Customer,27,Business travel,Eco,1074,1,1,1,1,1,2,1,1,2,2,1,3,3,1,0,0.0,neutral or dissatisfied
8219,13112,Female,Loyal Customer,26,Business travel,Business,427,4,4,4,4,4,4,4,4,3,5,5,5,5,4,4,18.0,satisfied
24492,100658,Female,disloyal Customer,33,Business travel,Business,677,3,3,3,5,2,3,2,2,5,5,4,5,4,2,0,0.0,neutral or dissatisfied
6314,123363,Male,Loyal Customer,45,Business travel,Business,2659,2,2,2,2,3,5,4,5,5,5,5,5,5,3,0,0.0,satisfied
6776,82810,Female,Loyal Customer,36,Business travel,Business,3841,4,4,4,4,3,5,3,5,5,5,5,4,5,1,0,0.0,satisfied
13620,869,Male,disloyal Customer,23,Business travel,Business,134,5,0,5,1,5,5,5,5,4,4,5,4,5,5,0,0.0,satisfied
2171,52591,Male,Loyal Customer,37,Business travel,Eco,119,3,5,5,5,3,3,3,3,3,2,4,2,4,3,3,1.0,neutral or dissatisfied
8394,59864,Female,Loyal Customer,18,Business travel,Eco,937,1,3,4,3,1,1,1,1,4,3,4,3,3,1,3,0.0,neutral or dissatisfied
5212,19237,Male,disloyal Customer,15,Business travel,Eco,782,3,3,3,2,3,3,4,3,2,4,2,2,5,3,0,0.0,neutral or dissatisfied
13750,119039,Female,Loyal Customer,56,Business travel,Business,2378,2,3,3,3,4,3,3,2,2,2,2,2,2,1,0,44.0,neutral or dissatisfied
25831,124022,Male,Loyal Customer,25,Personal Travel,Eco,184,1,3,1,4,3,1,3,3,1,3,3,4,4,3,0,0.0,neutral or dissatisfied
24805,86111,Male,Loyal Customer,42,Business travel,Business,356,5,5,5,5,5,5,4,5,5,5,5,5,5,5,0,0.0,satisfied
740,7978,Female,Loyal Customer,49,Business travel,Business,3616,5,5,2,5,2,4,4,4,4,4,4,4,4,4,0,0.0,satisfied
25799,13713,Male,disloyal Customer,39,Business travel,Eco,384,1,0,1,2,4,1,4,4,5,1,2,4,4,4,0,0.0,neutral or dissatisfied
23983,55854,Male,disloyal Customer,21,Business travel,Business,1416,5,4,5,2,5,5,5,5,4,4,4,3,5,5,0,0.0,satisfied
17906,9329,Male,Loyal Customer,52,Personal Travel,Eco,542,2,5,2,1,4,2,4,4,4,3,4,4,5,4,36,27.0,neutral or dissatisfied
23149,4716,Female,Loyal Customer,69,Personal Travel,Eco Plus,364,4,4,2,4,4,4,5,5,5,2,5,4,5,5,10,23.0,neutral or dissatisfied
11157,94717,Male,Loyal Customer,37,Business travel,Eco,189,1,5,5,5,1,2,1,1,4,5,4,3,3,1,7,17.0,neutral or dissatisfied
24367,123754,Female,Loyal Customer,51,Business travel,Business,3953,4,4,4,4,5,5,5,5,5,5,5,3,5,5,0,0.0,satisfied
1411,126727,Female,Loyal Customer,56,Business travel,Business,2521,5,5,5,5,4,3,5,4,4,5,4,3,4,5,0,0.0,satisfied
9476,113617,Male,Loyal Customer,48,Personal Travel,Eco,258,3,3,3,2,3,3,3,3,1,3,3,4,2,3,0,0.0,neutral or dissatisfied
12661,65520,Female,Loyal Customer,52,Business travel,Business,1616,3,3,3,3,4,5,4,4,4,4,4,3,4,5,0,0.0,satisfied
72,78136,Female,Loyal Customer,54,Personal Travel,Business,153,3,5,3,5,2,4,5,2,2,3,2,4,2,5,0,0.0,neutral or dissatisfied
15517,51021,Female,Loyal Customer,7,Personal Travel,Eco,77,1,3,1,2,4,1,4,4,4,3,4,5,4,4,0,0.0,neutral or dissatisfied
20411,69507,Male,disloyal Customer,51,Personal Travel,Eco,1746,1,0,1,4,1,1,1,1,5,3,5,4,4,1,20,22.0,neutral or dissatisfied
11905,19422,Female,Loyal Customer,33,Business travel,Eco,645,4,1,4,1,4,4,4,4,4,2,2,3,2,4,25,40.0,satisfied
10365,82785,Male,disloyal Customer,57,Business travel,Business,231,1,1,1,3,3,1,3,3,2,3,3,3,3,3,37,31.0,neutral or dissatisfied
16874,12614,Male,Loyal Customer,38,Business travel,Business,802,5,5,5,5,5,3,1,5,5,5,5,5,5,1,0,24.0,satisfied
25606,98692,Female,Loyal Customer,8,Personal Travel,Eco,920,3,4,4,2,4,4,2,4,5,5,5,3,5,4,2,0.0,neutral or dissatisfied
5524,58985,Male,Loyal Customer,17,Business travel,Business,1723,4,4,4,4,3,3,3,3,5,5,3,4,4,3,2,3.0,satisfied
17458,6126,Female,Loyal Customer,38,Business travel,Business,3755,2,2,2,2,3,4,5,5,5,5,5,5,5,3,0,0.0,satisfied
16779,92361,Female,Loyal Customer,43,Business travel,Business,1919,3,3,3,3,4,4,5,4,4,5,4,3,4,4,16,0.0,satisfied
16155,38205,Male,Loyal Customer,22,Business travel,Eco Plus,1249,2,5,3,5,2,2,4,2,3,1,3,3,4,2,0,0.0,neutral or dissatisfied
87,102623,Female,Loyal Customer,50,Business travel,Business,3696,1,1,5,1,2,4,4,5,5,5,5,4,5,5,9,0.0,satisfied
9904,127489,Female,Loyal Customer,21,Personal Travel,Eco,2075,2,5,2,3,4,2,4,4,1,4,5,2,3,4,0,0.0,neutral or dissatisfied
9439,110534,Female,Loyal Customer,48,Business travel,Business,3074,4,4,4,4,3,5,4,4,4,4,4,5,4,5,8,0.0,satisfied
14714,44921,Female,Loyal Customer,42,Business travel,Eco Plus,416,2,5,5,5,3,4,4,2,2,2,2,1,2,4,87,73.0,satisfied
2379,126689,Female,disloyal Customer,18,Business travel,Eco,969,1,1,1,3,5,1,5,5,4,4,5,5,4,5,0,0.0,neutral or dissatisfied
9219,106935,Male,disloyal Customer,10,Business travel,Eco,1036,3,2,2,4,4,2,4,4,1,2,4,4,3,4,29,27.0,neutral or dissatisfied
12314,80121,Female,Loyal Customer,51,Business travel,Business,2586,3,3,5,3,4,4,4,4,2,4,5,4,5,4,0,0.0,satisfied
2793,111835,Male,Loyal Customer,40,Business travel,Business,1605,4,4,4,4,5,5,5,4,3,5,4,5,3,5,138,113.0,satisfied
14898,9274,Male,Loyal Customer,61,Business travel,Business,1201,4,2,5,2,4,3,3,4,4,4,4,2,4,1,14,,neutral or dissatisfied
19722,19107,Female,disloyal Customer,24,Business travel,Eco,265,3,0,3,3,4,3,4,4,2,2,2,4,1,4,0,0.0,neutral or dissatisfied
937,42506,Female,Loyal Customer,68,Personal Travel,Eco,541,4,3,4,3,4,4,3,5,5,4,5,4,5,2,4,0.0,neutral or dissatisfied
14532,109466,Female,disloyal Customer,32,Business travel,Business,966,3,3,3,4,2,3,2,2,5,5,5,4,5,2,0,0.0,neutral or dissatisfied
12066,40170,Male,Loyal Customer,31,Business travel,Business,1533,4,4,4,4,5,5,5,5,5,5,1,2,3,5,0,0.0,satisfied
2886,19978,Female,Loyal Customer,28,Business travel,Business,599,4,4,4,4,3,4,3,3,4,5,4,4,4,3,0,0.0,satisfied
18533,57425,Female,Loyal Customer,22,Personal Travel,Business,533,1,4,1,1,2,1,5,2,3,5,4,4,5,2,0,0.0,neutral or dissatisfied
14328,14498,Male,Loyal Customer,47,Business travel,Business,3249,1,1,1,1,4,4,4,5,5,5,5,4,5,5,26,14.0,satisfied
9880,81936,Male,Loyal Customer,41,Business travel,Business,1589,3,3,3,3,3,5,4,4,4,4,4,5,4,4,0,0.0,satisfied
7312,65251,Male,disloyal Customer,40,Business travel,Business,190,4,4,4,2,1,4,1,1,4,3,5,5,5,1,105,102.0,satisfied
5308,27692,Male,Loyal Customer,60,Personal Travel,Eco,1107,3,0,3,4,5,3,5,5,4,5,5,5,4,5,0,0.0,neutral or dissatisfied
18051,79891,Female,Loyal Customer,56,Business travel,Eco,1080,2,4,4,4,1,4,3,3,3,2,3,3,3,4,6,0.0,neutral or dissatisfied
17397,75953,Female,Loyal Customer,61,Business travel,Business,1509,0,0,0,2,3,4,4,3,3,3,3,4,3,4,0,0.0,satisfied
2958,22680,Female,Loyal Customer,13,Business travel,Business,3878,2,2,2,2,5,5,5,5,5,2,1,4,1,5,115,128.0,satisfied
23712,287,Male,Loyal Customer,55,Business travel,Business,3433,5,5,5,5,5,4,5,5,5,4,5,4,5,4,0,0.0,satisfied
24505,14736,Female,Loyal Customer,45,Business travel,Business,3700,4,4,5,4,2,4,2,4,4,4,4,4,4,5,13,0.0,satisfied
11592,15164,Female,Loyal Customer,17,Personal Travel,Eco Plus,912,3,5,3,1,1,3,1,1,4,4,4,4,4,1,1,21.0,neutral or dissatisfied
14750,71330,Female,Loyal Customer,52,Business travel,Business,1514,4,4,4,4,5,5,5,5,5,4,5,3,5,4,3,0.0,satisfied
172,123812,Male,disloyal Customer,25,Business travel,Business,544,3,5,3,1,2,3,2,2,4,2,5,4,4,2,0,0.0,neutral or dissatisfied
9495,95524,Male,Loyal Customer,23,Personal Travel,Eco Plus,293,5,5,5,1,3,5,1,3,1,1,3,3,3,3,0,0.0,satisfied
2817,33629,Male,Loyal Customer,38,Personal Travel,Eco,474,4,3,4,3,3,4,3,3,3,3,4,5,5,3,12,1.0,satisfied
6761,32527,Female,Loyal Customer,39,Business travel,Business,3062,1,2,2,2,2,3,3,1,1,1,1,4,1,3,0,1.0,neutral or dissatisfied
5238,62096,Male,Loyal Customer,40,Business travel,Business,2565,3,3,3,3,4,4,4,4,4,4,4,5,4,3,61,50.0,satisfied
25791,103370,Male,Loyal Customer,9,Personal Travel,Eco,342,1,5,1,3,2,1,2,2,4,4,5,3,5,2,78,77.0,neutral or dissatisfied
9561,102055,Female,Loyal Customer,51,Personal Travel,Business,397,5,2,5,4,4,3,3,2,2,5,2,2,2,2,87,83.0,satisfied
6879,15793,Female,Loyal Customer,56,Business travel,Business,3157,0,0,0,3,5,1,5,5,5,5,5,3,5,5,21,3.0,satisfied
9314,114672,Female,disloyal Customer,22,Business travel,Eco,342,4,5,4,3,5,4,5,5,3,5,4,4,5,5,2,0.0,satisfied
19288,115215,Female,Loyal Customer,24,Business travel,Business,362,3,2,2,2,3,2,3,3,2,4,4,3,3,3,34,26.0,neutral or dissatisfied
2797,80699,Male,Loyal Customer,47,Personal Travel,Eco,874,2,0,2,3,4,2,4,4,3,4,5,5,4,4,0,0.0,neutral or dissatisfied
9804,31161,Male,Loyal Customer,67,Business travel,Business,3545,2,5,5,5,5,3,2,2,2,2,2,2,2,2,27,18.0,neutral or dissatisfied
5748,98073,Female,Loyal Customer,65,Business travel,Eco,1449,1,5,5,5,4,3,4,2,2,1,2,4,2,4,0,0.0,neutral or dissatisfied
14118,16163,Male,Loyal Customer,67,Business travel,Business,1604,3,3,3,3,5,1,3,4,4,4,5,5,4,5,0,0.0,satisfied
11164,39311,Male,Loyal Customer,48,Personal Travel,Eco,268,4,3,4,3,4,4,4,4,1,5,4,2,3,4,15,0.0,neutral or dissatisfied
14458,18487,Female,Loyal Customer,51,Business travel,Business,3683,1,1,2,1,5,4,3,5,5,5,5,4,5,3,0,12.0,satisfied
14016,45832,Male,Loyal Customer,50,Personal Travel,Eco,391,4,1,4,4,4,4,4,4,3,4,3,2,3,4,19,16.0,neutral or dissatisfied
10803,15324,Female,Loyal Customer,44,Business travel,Eco,599,2,3,2,3,1,3,3,3,3,2,3,2,3,3,0,0.0,neutral or dissatisfied
16174,126946,Female,Loyal Customer,48,Business travel,Business,621,1,1,4,1,5,5,5,1,1,2,1,5,1,5,0,0.0,satisfied
3891,128049,Male,Loyal Customer,54,Business travel,Business,735,3,3,3,3,3,4,4,5,5,5,5,4,5,5,0,0.0,satisfied
24541,96012,Female,Loyal Customer,50,Business travel,Business,3255,2,5,3,5,5,2,1,2,2,2,2,2,2,2,4,2.0,neutral or dissatisfied
10860,110811,Female,Loyal Customer,56,Personal Travel,Eco,990,4,5,4,1,4,4,5,3,3,4,3,5,3,3,65,68.0,neutral or dissatisfied
23277,93072,Male,Loyal Customer,10,Personal Travel,Eco,297,1,2,1,3,4,1,4,4,4,3,3,4,4,4,2,10.0,neutral or dissatisfied
14049,62359,Male,Loyal Customer,32,Business travel,Business,1589,5,5,5,5,4,4,4,4,4,3,3,5,5,4,0,0.0,satisfied
9226,74098,Male,Loyal Customer,49,Business travel,Business,2547,5,5,5,5,4,5,5,3,3,4,3,4,3,4,29,19.0,satisfied
10411,116699,Female,disloyal Customer,20,Business travel,Eco Plus,337,2,1,2,3,2,2,2,2,1,2,2,1,2,2,14,32.0,neutral or dissatisfied
8685,35404,Male,disloyal Customer,39,Business travel,Eco,641,2,0,2,5,1,2,3,1,2,4,4,4,1,1,0,5.0,neutral or dissatisfied
4503,84446,Female,Loyal Customer,56,Business travel,Business,3184,3,1,3,3,4,4,4,4,4,4,4,5,4,4,0,0.0,satisfied
18566,61743,Male,disloyal Customer,37,Business travel,Eco,903,1,0,0,3,0,5,5,2,1,3,4,5,1,5,151,131.0,neutral or dissatisfied
15350,72241,Male,Loyal Customer,25,Business travel,Business,3715,4,4,4,4,4,5,4,4,5,5,4,5,5,4,0,0.0,satisfied
4145,101364,Female,disloyal Customer,27,Business travel,Eco,1986,2,2,2,3,3,2,2,3,2,2,3,4,3,3,69,43.0,neutral or dissatisfied
24028,16911,Male,Loyal Customer,29,Personal Travel,Eco,746,1,5,1,1,1,1,1,1,3,2,4,4,5,1,0,0.0,neutral or dissatisfied
14389,56838,Female,disloyal Customer,41,Business travel,Eco Plus,1605,2,2,2,3,1,2,1,1,3,5,3,3,3,1,26,18.0,neutral or dissatisfied
7270,43141,Female,Loyal Customer,27,Personal Travel,Eco Plus,192,3,4,3,3,1,3,1,1,3,5,5,4,4,1,0,0.0,neutral or dissatisfied
21698,4160,Male,Loyal Customer,25,Personal Travel,Eco,427,5,3,5,4,3,5,3,3,1,2,4,4,3,3,122,125.0,satisfied
8361,105888,Female,disloyal Customer,27,Business travel,Business,283,0,0,0,4,3,0,3,3,3,3,5,5,4,3,51,38.0,satisfied
15521,112394,Female,disloyal Customer,47,Business travel,Business,853,2,2,2,5,4,2,4,4,5,4,4,5,5,4,0,7.0,neutral or dissatisfied
21615,78606,Female,Loyal Customer,59,Business travel,Business,1426,2,2,2,2,5,4,4,5,5,5,5,3,5,3,41,28.0,satisfied
16333,75798,Female,Loyal Customer,60,Personal Travel,Eco,868,4,3,4,4,2,4,4,4,4,4,4,4,4,2,0,41.0,neutral or dissatisfied
11208,42338,Female,Loyal Customer,58,Personal Travel,Eco,550,2,2,2,3,3,1,2,3,3,2,3,2,3,1,0,0.0,neutral or dissatisfied
3180,97547,Female,Loyal Customer,8,Personal Travel,Eco,675,4,5,4,3,4,3,3,5,4,5,5,3,5,3,154,171.0,neutral or dissatisfied
17041,56036,Male,Loyal Customer,32,Business travel,Eco,2475,3,4,4,4,3,3,3,3,1,5,2,3,4,3,4,0.0,neutral or dissatisfied
1817,2883,Male,Loyal Customer,37,Personal Travel,Eco,475,2,1,2,3,1,2,1,1,4,4,3,1,3,1,55,54.0,neutral or dissatisfied
7211,59247,Female,Loyal Customer,57,Business travel,Business,3801,5,5,5,5,5,5,5,3,3,4,5,5,4,5,75,95.0,satisfied
23584,21945,Female,Loyal Customer,54,Business travel,Business,2292,2,2,2,2,5,3,4,4,4,5,4,1,4,5,0,0.0,satisfied
11172,121547,Male,Loyal Customer,55,Business travel,Business,3086,3,4,3,3,4,4,5,4,4,4,4,3,4,3,0,0.0,satisfied
17270,96643,Male,Loyal Customer,54,Business travel,Business,972,3,4,1,4,3,3,4,3,3,3,3,3,3,1,0,12.0,neutral or dissatisfied
6561,127008,Female,Loyal Customer,33,Business travel,Business,2030,4,4,4,4,1,3,4,4,4,4,4,1,4,3,0,0.0,neutral or dissatisfied
15904,11874,Female,Loyal Customer,37,Personal Travel,Eco,912,4,5,4,5,4,2,4,1,4,1,1,4,2,4,207,188.0,neutral or dissatisfied
17444,2235,Male,Loyal Customer,26,Personal Travel,Eco,859,2,5,2,4,3,2,3,3,1,4,5,4,2,3,0,0.0,neutral or dissatisfied
9651,75756,Male,Loyal Customer,23,Business travel,Eco,868,0,3,0,2,5,0,5,5,1,3,5,5,5,5,0,2.0,satisfied
22376,32769,Male,Loyal Customer,48,Business travel,Business,3062,5,5,5,5,1,3,3,5,5,5,4,4,5,2,0,0.0,satisfied
10083,89233,Male,Loyal Customer,37,Business travel,Business,2139,5,5,5,5,2,4,5,4,4,4,4,4,4,4,5,0.0,satisfied
25712,9507,Male,Loyal Customer,9,Personal Travel,Eco,224,2,3,2,1,3,2,3,3,5,2,3,2,2,3,13,32.0,neutral or dissatisfied
3606,68040,Female,Loyal Customer,47,Business travel,Business,3173,1,1,1,1,2,5,4,4,4,4,4,5,4,3,87,111.0,satisfied
10831,128161,Male,Loyal Customer,54,Business travel,Business,1849,1,1,1,1,2,4,5,2,2,2,2,3,2,4,0,0.0,satisfied
7935,22359,Female,Loyal Customer,44,Business travel,Business,3220,2,3,4,3,4,4,4,4,4,3,2,4,4,1,0,0.0,neutral or dissatisfied
22900,98779,Male,Loyal Customer,50,Business travel,Business,3376,4,4,4,4,3,5,4,3,3,3,3,3,3,5,26,17.0,satisfied
15957,111731,Male,Loyal Customer,53,Business travel,Business,1663,1,1,1,1,2,4,4,4,4,4,4,3,4,3,14,5.0,satisfied
17825,81730,Female,Loyal Customer,47,Business travel,Business,1416,4,4,4,4,4,4,4,4,4,4,4,3,4,4,0,0.0,satisfied
17595,84613,Female,Loyal Customer,40,Business travel,Business,669,5,5,5,5,3,5,5,5,5,5,5,3,5,4,11,3.0,satisfied
4158,31791,Male,Loyal Customer,41,Business travel,Eco,2677,4,2,2,2,4,4,4,3,2,3,5,4,4,4,0,0.0,satisfied
17717,71251,Female,Loyal Customer,52,Business travel,Business,733,3,3,3,3,5,5,5,4,4,4,4,4,4,5,0,0.0,satisfied
8232,111478,Male,Loyal Customer,57,Business travel,Business,1452,5,5,5,5,4,5,4,4,4,4,4,3,4,4,60,54.0,satisfied
12330,60702,Female,Loyal Customer,29,Business travel,Eco,1725,2,4,4,4,2,2,2,2,3,1,3,2,1,2,240,212.0,neutral or dissatisfied
1558,61393,Male,Loyal Customer,46,Business travel,Business,1699,5,1,3,1,2,3,2,5,5,4,5,3,5,4,0,0.0,neutral or dissatisfied
17935,8729,Female,Loyal Customer,48,Personal Travel,Eco,227,1,3,1,3,4,4,4,4,4,1,4,3,4,1,49,45.0,neutral or dissatisfied
24108,67850,Male,Loyal Customer,30,Personal Travel,Eco,1464,3,4,3,5,3,3,3,3,5,5,5,4,5,3,0,0.0,neutral or dissatisfied
25640,105875,Male,Loyal Customer,46,Business travel,Business,3621,2,5,5,5,5,3,4,2,2,2,2,2,2,2,55,40.0,neutral or dissatisfied
9564,37305,Female,Loyal Customer,48,Business travel,Business,2835,4,4,4,4,4,4,4,4,4,4,4,1,4,5,10,1.0,satisfied
1741,129365,Female,Loyal Customer,48,Business travel,Business,2454,3,3,3,3,2,3,4,5,5,5,5,3,5,5,4,0.0,satisfied
22480,93235,Male,Loyal Customer,32,Personal Travel,Eco,1694,4,4,4,4,4,4,4,4,5,2,4,3,3,4,26,31.0,neutral or dissatisfied
5170,3380,Female,Loyal Customer,18,Business travel,Business,296,1,5,5,5,1,1,1,1,4,5,3,1,4,1,0,42.0,neutral or dissatisfied
1418,56195,Female,Loyal Customer,65,Personal Travel,Eco,1569,1,5,1,1,5,5,4,3,3,1,3,4,3,4,0,16.0,neutral or dissatisfied
9474,42160,Female,Loyal Customer,58,Business travel,Eco,329,4,2,2,2,4,4,4,4,1,4,1,4,2,4,211,221.0,satisfied
8505,4881,Male,Loyal Customer,8,Personal Travel,Eco,408,1,3,1,4,5,1,5,5,2,2,4,3,3,5,0,0.0,neutral or dissatisfied
20819,110403,Female,disloyal Customer,25,Business travel,Eco,925,2,2,2,3,5,2,5,5,4,5,4,4,4,5,0,0.0,neutral or dissatisfied
15100,97226,Female,Loyal Customer,20,Personal Travel,Eco Plus,1476,2,4,2,1,5,2,5,5,3,3,5,4,4,5,0,0.0,neutral or dissatisfied
7001,108353,Male,Loyal Customer,54,Business travel,Eco,290,5,4,4,4,5,5,5,5,1,3,2,3,3,5,4,0.0,satisfied
7689,101999,Female,Loyal Customer,47,Personal Travel,Eco,628,2,4,2,2,2,5,1,5,5,2,2,5,5,5,0,0.0,neutral or dissatisfied
13293,108862,Male,Loyal Customer,28,Personal Travel,Eco,2139,4,2,4,4,2,4,2,2,4,4,4,4,4,2,33,8.0,neutral or dissatisfied
9006,87152,Male,disloyal Customer,26,Business travel,Business,946,4,4,4,1,2,4,2,2,3,4,5,5,4,2,0,0.0,satisfied
15209,111761,Male,Loyal Customer,56,Business travel,Eco,1036,2,4,4,4,2,2,2,2,4,3,4,4,3,2,38,26.0,neutral or dissatisfied
14941,76760,Male,disloyal Customer,21,Business travel,Business,689,4,2,4,1,4,4,4,4,5,3,4,4,4,4,0,0.0,satisfied
10835,64481,Male,Loyal Customer,34,Business travel,Business,190,3,3,3,3,5,4,5,5,5,5,4,4,5,4,0,0.0,satisfied
2528,102746,Male,Loyal Customer,26,Business travel,Business,255,2,2,2,2,4,4,4,4,4,5,5,4,5,4,6,10.0,satisfied
6203,29744,Female,disloyal Customer,64,Business travel,Business,261,3,4,4,4,2,3,2,2,5,5,4,3,4,2,0,0.0,neutral or dissatisfied
3162,61891,Female,Loyal Customer,50,Business travel,Business,2521,5,5,5,5,3,3,4,5,5,5,5,3,5,3,42,6.0,satisfied
24572,2266,Female,Loyal Customer,52,Business travel,Business,1916,4,4,4,4,4,5,5,5,5,5,5,3,5,4,28,41.0,satisfied
5693,41357,Male,Loyal Customer,34,Personal Travel,Business,563,3,5,3,1,2,4,4,2,2,3,2,3,2,4,0,6.0,neutral or dissatisfied
24057,32250,Female,disloyal Customer,26,Business travel,Eco,102,2,3,2,2,1,2,1,1,3,3,3,1,3,1,0,0.0,neutral or dissatisfied
